9902,17726
9902,17887
9902,17981
9902,20485
9902,23673
9902,24088
9902,24441
9902,38286
9902,38623
9902,45498
9902,45656
9902,55361
9902,55554
9902,55636
9902,55769
9902,58424
9902,58430
9902,58447
9902,132590
9902,133941
17726,23673
17726,38286
17726,38579
17726,55559
17726,58447
23673,23709
23673,23749
23673,23875
23673,23881
23673,23930
23673,23944
23673,24028
23673,24043
23673,24077
23673,24151
23673,24218
23673,24334
23673,24449
23673,24482
23673,24492
23673,26178
23673,26415
23673,30094
23673,31529
23673,32787
23673,36236
23673,36351
23673,36408
23673,36692
23673,38001
23673,38040
23673,38082
23673,38182
23673,38186
23673,38197
23673,38235
23673,38277
23673,38345
23673,38372
23673,38478
23673,38574
23673,38591
23673,38603
23673,38819
23673,41095
23673,41913
23673,43996
23673,45187
23673,45309
23673,45352
23673,45430
23673,45474
23673,45496
23673,45498
23673,45508
23673,45561
23673,45590
23673,45629
23673,45753
23673,45816
23673,45896
23673,45910
23673,45932
23673,53727
23673,55329
23673,55350
23673,55369
23673,55480
23673,55536
23673,55561
23673,55569
23673,55639
23673,55720
23673,55953
23673,56059
23673,56195
23673,58451
23673,58453
23673,58627
23673,58708
23673,58779
23673,58985
23673,59214
23673,59318
23673,131188
23673,131274
23673,132169
23673,132203
23673,132252
23673,132499
23673,132506
23673,133380
23673,133448
23673,133771
23673,198622
24492,55559
24492,59372
24492,131331
24492,132088
24492,132098
24492,132730
38209,131203
38209,132730
38235,17981
38235,24478
38235,38566
38235,45498
38235,55440
38235,55769
38235,58424
38235,132280
38235,132599
38286,3828
38623,131267
38623,132599
55329,7712
55329,17976
55329,18014
55329,24441
55329,38209
55329,38286
55329,38608
55329,38901
55329,45429
55329,45498
55329,45656
55329,132280
55329,133070
55559,17981
58424,132088
59318,7712
59318,55636
59318,131207
59318,132730
59318,132876
59318,134089
59318,200130
59318,202018
131178,132730
131178,134383
132080,38579
132080,132098
132730,59372
133941,38579
133941,58424
133941,132080
