1850,2603
6677,1850
6677,6730
6677,6939
6677,8220
6677,8283
6677,8359
6677,8419
6677,8422
6677,8426
6677,8447
6677,8455
6677,8468
6677,8492
6677,8607
6677,8928
6677,9002
6677,9304
6677,10026
6677,11666
6677,12350
6677,12637
6677,12779
6677,12859
6677,12874
6677,12989
6677,13030
6677,13237
6677,14537
6677,15435
6677,19151
6677,20080
6677,20485
6677,20932
6677,24743
6677,25091
6677,25160
6677,25220
6677,25244
6677,28917
6677,29140
6677,29611
6677,29636
6677,29689
6677,30132
6677,30844
6677,31019
6677,31133
6677,31236
6677,34288
6677,34781
6677,36351
6677,37100
6677,39202
6677,39472
6677,39532
6677,39792
6677,39912
6677,41095
6677,41695
6677,41811
6677,42708
6677,42888
6677,43531
6677,43892
6677,44275
6677,44644
6677,44953
6677,47545
6677,47828
6677,48166
6677,48685
6677,50300
6677,50763
6677,51185
6677,51296
6677,56730
6677,57729
6677,60300
6677,62384
6677,197403
6677,197973
6677,198815
6677,200130
6677,202018
6677,202109
12969,1850
12969,20963
12969,31441
12969,39472
12969,39532
12969,43571
12969,43892
12969,48685
12969,51017
12969,57729
12969,62384
12969,198815
15474,25244
15474,29348
25509,34678
29689,202030
30818,30844
30818,31019
30818,31133
30818,34288
30818,34781
30818,36351
30818,37100
30818,39202
30818,39792
30818,39912
30818,41695
30818,41811
30818,42708
30818,43531
30818,44515
30818,44953
30818,48166
30818,50300
30818,50613
30818,50763
30818,51185
30818,51969
30818,56730
30818,60300
30818,60690
30818,62512
30818,200130
30818,202018
30818,202109
31410,44925
35834,37100
35834,39202
35834,41695
35834,41811
35834,42708
35834,43531
35834,50300
35834,56730
35834,202109
43892,51296
44735,29689
44735,30818
44735,31410
44735,35834
44735,39532
44735,43892
44735,44925
44735,57508
44735,59396
44735,60690
44735,62384
44735,202030
50613,55293
56704,43571
56704,48685
56704,51896
56704,60259
60300,21268
43571,15474
6677,174
1850,60690
15474,30818
60690,15474
44735,25509
1850,12969
25509,15474
43571,60690
43571,30818
1850,25509
44515,30818
25509,174
1850,15474
44735,60690
25509,43571
6677,1850
60690,30818
25509,30818
44515,60690
44515,174
44735,174
43571,12969
1850,30818
44515,1850
