8419,GB
57344,BG
48015,RS
57207,RS
39311,RS
33891,DE
12859,NL
62420,RS
56730,GB
43281,RS
44143,RS
57866,NL
8422,DE
49402,SI
25220,DE
50300,GB
43531,GB
50304,NO
21215,RS
41937,RS
39912,AT
25431,RS
62012,RS
48164,RS
15958,RS
25337,RS
48166,RU
3,US
31025,DE
20640,DE
61254,RS
59737,RS
15435,NL
49412,RS
28917,RU
50872,RS
29140,DE
15926,RS
52026,RS
20932,CH
34404,RS
31019,NL
8426,GB
43784,RS
20562,NL
57891,RS
43277,RS
51185,IT
43272,RS
12989,NL
20764,RU
25144,BA
15397,ME
52105,RS
41811,GB
202018,NL
25464,GB
198360,RS
58266,RS
8468,GB
25467,SI
13004,RS
9304,HK
57486,RS
50653,RS
14537,CA
198273,RS
39202,GB
57595,RS
51908,RS
198371,RS
35573,RS
198370,RS
8448,HU
25160,GB
50763,GB
31716,RS
33983,RS
56708,RS
35440,RS
41507,RS
198894,RS
198649,RS
43752,BA
43125,RS
39237,RS
41404,RS
201047,RS
36351,US
30844,GB
198237,RS
52116,RS
43940,ME
28964,RS
9081,RS
44252,RS
61439,RS
31042,RS
50781,RS
47222,RS
60871,RS
43547,RS
201236,RS
51002,RS
8534,RS
51629,ME
47394,AL
49486,RS
200036,RS
37100,MU
24989,DE
47588,RS
31161,RS
8492,RU
44958,RS
42571,BA
44953,NL
42473,AT
200855,RS
34288,CH
19151,US
196908,RS
8295,RS
49717,RS
13237,DE
3212,SI
47663,RS
47666,RS
51927,PL
34299,RS
43846,ME
51404,RS
202109,GB
57550,RS
42860,RS
58179,RS
12779,IT
34096,RS
39792,RU
25091,CH
8661,RS
21183,AL
13030,CH
51602,RS
10026,HK
48653,SI
56569,RS
42708,SE
39377,RS
44287,RS
47267,RS
57722,RU
48580,RU
42646,RS
30132,US
29611,GB
199393,AL
199493,RS
34131,RS
34772,MK
8771,RS
56576,RS
44301,RS
35796,RS
48688,RS
29163,RS
41897,RS
9002,UA
52187,RS
59992,RS
197021,RS
60137,RS
198603,RS
49198,RS
13303,RS
31133,RU
51052,RS
52072,RS
197423,RS
56816,RS
12823,RS
200130,EU
29208,SK
13091,RS
13092,RS
34781,CH
6939,US
29170,RS
15703,NL
20485,RU
51859,RS
29604,RS
199398,RS
57427,RS
29608,FR
43608,RS
49167,RS
6700,RS
56843,RS
6701,RS
9119,SI
42560,BA
199195,RS
43191,RS
8596,AT
9125,RS
41695,GB
15832,RS
56452,RS
29636,IE
49462,RS
34258,RS
200923,RS
43335,RS
8400,RS
43084,RS
41095,NL
12637,IT
15982,RS
42551,null
50091,RS
20080,US
42186,RS
8270,RS
51451,RS
